mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC AveExpr t P.Value adj.P.Val B FDR tw_dis chr start end strand de
scaffold_1_645397_645444_+ 18.6499309206064 19.5117643516114 14.6335019231407 18.7720718272342 10.4882862084416 20.4413899188519 18.7104877697205 14.4653421187676 -0.238937213001731 4.34818100759753 -0.987206178663621 0.352343312306357 0.463588263543275 -6.81169862840246 0.463588263543275 0.0240873323021295 scaffold_1 645397 645444 + 0
scaffold_1_704277_704327_+ 145.356535745409 153.019437929741 167.436997088303 92.8304785290182 94.0387779778232 129.802056389025 135.605835150432 98.8058171024718 -0.469751083737267 7.21285089690428 -3.51262389521046 0.00788095122569693 0.0286228228566328 -3.32861040494125 0.0286228228566328 0.0168065866565241 scaffold_1 704277 704327 + 0
scaffold_1_901920_901958_+ 18.4259933058133 20.1976160862909 18.3105159666563 10.9905095462971 11.699568039855 9.31107650545985 12.047176179137 9.36614120757461 -0.210168031680815 4.02854743152148 -1.49831354782589 0.1722829572109 0.270264994204078 -6.15005289687857 0.270264994204078 0.0208396776580158 scaffold_1 901920 901958 + 0
scaffold_1_919853_919867_+ 42.555624028773 47.0902546891027 48.4446639671135 68.4688008231727 67.9907073128247 42.668270344858 42.3282847503823 37.3090272334871 0.726677717076537 5.86470701417726 6.89386727420497 0.000122957543176745 0.00167971087185962 1.13893471158392 0.00167971087185962 0.0150476619589462 scaffold_1 919853 919867 + 1
scaffold_1_932311_932326_+ 8.27011566088738 7.23765506442907 7.30774707049009 5.11958933893914 5.40837791675817 7.72384284561857 7.21750225203996 10.409863999635 -0.476885691004089 3.19282214217781 -1.56920116596562 0.15509006885418 0.249614430994894 -5.41633827333298 0.249614430994894 0.0237944780391285 scaffold_1 932311 932326 + 0
scaffold_1_934138_934162_+ 13.749704529239 16.511925352399 15.7398939428417 5.50410836351617 3.75357828028861 5.4981734445177 8.06306781916183 6.64462530026175 -1.00067451287114 3.39208436222675 -2.99395577243153 0.0171516149901035 0.0492707188658913 -3.20230656972806 0.0492707188658913 0.0229440860777654 scaffold_1 934138 934162 + 0
scaffold_1_957583_957584_+ 6.56524408920413 6.28652426240013 9.55436645745678 6.72203916970478 12.6908920241197 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 2.38576230969781 1.80489722034927 3.28610831165933 0.0110250597531701 0.0360116724084203 -2.52098554691366 0.0360116724084203 0.0285416340994288 scaffold_1 957583 957584 + 0
scaffold_1_978322_978331_+ 6.0855863948477 4.37581673545846 6.25255731669338 6.00800162066448 3.42276384996023 9.00133930361827 7.68359228844147 8.00713722955068 -0.439029719811784 2.97601793125316 -1.27811742229252 0.236904814671383 0.344098505188403 -5.62677553277777 0.344098505188403 0.0245463886013359 scaffold_1 978322 978331 + 0
scaffold_1_986179_986322_+ 214.335902879456 243.484578206124 176.735328740461 292.772728572105 245.143605801391 278.319380669165 323.344988037206 243.510872260018 0.219978575697141 8.21017477407478 1.36340030659158 0.2097422259573 0.313316201324347 -6.54664076595056 0.313316201324347 0.0223381135570411 scaffold_1 986179 986322 + 0
scaffold_1_989290_989313_+ 45.9889685389453 51.1831172588372 50.8215285589583 28.3642342652704 27.1525140528998 31.9710086663445 35.2958310684662 28.2736563928905 -0.428633579670023 5.44831232061105 -3.70864716872005 0.00592599996018593 0.0234508360100099 -2.98525982206668 0.0234508360100099 0.0165287244331933 scaffold_1 989290 989313 + 0
scaffold_1_995583_995759_+ 449.024375436242 363.387868670177 431.831371616735 619.839861704915 655.621716725968 301.776437023099 380.726066399548 559.126744835389 0.722821074798022 9.08222019043042 3.25677420965942 0.0115203033610899 0.0371209774968453 -3.69563816186068 0.0371209774968453 0.0367577637839696 scaffold_1 995583 995759 + 0
scaffold_1_998645_998649_+ 9.29265754283562 10.3710695714905 9.2055046099155 9.00269173072183 7.0648296270848 7.40701004687357 8.98754459825921 7.49402243540847 -0.0494588827898981 3.42642709512833 -0.276978692147662 0.788791148047592 0.844361785294656 -6.96714980786689 0.844361785294656 0.0228730603849009 scaffold_1 998645 998649 + 0
scaffold_1_1000904_1001064_+ 887.958691480377 912.224084284689 927.792322628296 711.024994870126 869.745285942868 798.016710972891 917.748955987433 710.499817906162 -0.0456494125309543 9.9612764521395 -0.362272973860895 0.726494851397167 0.798742495641896 -7.40422216730287 0.798742495641896 0.0159456470968477 scaffold_1 1000904 1001064 + 0
scaffold_1_1001249_1001290_+ 117.319884612709 126.659398332057 110.880450847804 104.161126254828 140.612998365859 105.436996751394 148.981722264836 72.3578957441136 0.199384855793033 7.08307816428718 0.842638126420863 0.423810761332598 0.533524010275013 -7.12507716079226 0.533524010275013 0.0406558753981988 scaffold_1 1001249 1001290 + 0
scaffold_1_1001450_1001454_+ 7.1568385910421 5.86120362856754 0.0279465917646569 3.0133685086765 0.000691269572617004 4.13337115595232 5.29027952003664 0 -0.928676806509888 1.39733642085762 -0.464831196496067 0.654393582219515 0.736561534100253 -5.37745955751377 0.736561534100253 0.042881788499422 scaffold_1 1001450 1001454 + 0
scaffold_1_1004706_1004726_+ 33.3946005905893 28.4008881899901 30.067237115274 48.4457156515586 64.3453992821035 18.5071975659543 29.841235406817 23.8579753566515 1.11602994609146 5.28577469827769 6.33870081288732 0.0002195520205663 0.00252312188569089 0.524772521905556 0.00252312188569089 0.0224721077838709 scaffold_1 1004706 1004726 + 1
scaffold_1_1006322_1006323_+ 6.23233877721007 0.0141748862484867 7.83009575941107 0 5.6265159556638 6.04703231442111 0 4.95218817139271 -0.608083626740362 1.57056598326834 -0.313231458808752 0.762084221048054 0.825598450439364 -5.56170142344289 0.825598450439364 0.0624849744078617 scaffold_1 1006322 1006323 + 0
scaffold_1_1007281_1007303_+ 9.20774245107304 7.9220154403577 8.81954288737865 10.5945960743015 17.2162223794945 7.3025408497299 7.87279635423046 7.49703328192879 0.784154866248186 3.52871897063826 3.98466294478461 0.00400282706776643 0.017705597150468 -2.32768662180222 0.017705597150468 0.0242401719283026 scaffold_1 1007281 1007303 + 0
scaffold_1_1008363_1008545_+ 315.78080179213 234.270701386523 311.570112756453 323.534320831979 507.824825208183 206.834170091893 249.877097473426 283.471201209751 0.693561735077747 8.45175683952389 3.29170318775092 0.0109331756884691 0.0358465392589979 -3.6430681053912 0.0358465392589979 0.0345397729118939 scaffold_1 1008363 1008545 + 0
scaffold_1_1111413_1111417_+ 6.87379805557109 5.47085992021418 9.55207600914269 8.60747495803455 11.5883348700661 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 2.51142795324933 1.81527941400751 4.26568627688126 0.00271522367635158 0.0137054943112701 -1.23143950934471 0.0137054943112701 0.0268210749232534 scaffold_1 1111413 1111417 + 0
scaffold_1_1142710_1142715_+ 9.37935324158126 10.6495703838044 12.7835074980743 17.2175893805736 24.3906833972056 9.41857465945596 10.2806685948723 10.2262290771146 1.02129979082785 3.93380980541379 6.04309470119868 0.000303417169457293 0.00311279915461509 0.312844496449019 0.00311279915461509 0.0230465910511581 scaffold_1 1142710 1142715 + 1
scaffold_1_1180793_1180794_+ 17.5515575903853 14.0681867607733 15.5559753402735 24.2903735483814 10.1586181283702 7.61757332810659 6.75251705541797 10.9254230644495 0.529486312333029 3.93540830972222 1.66290957387646 0.134751946759096 0.224806491349629 -5.96103629101319 0.224806491349629 0.031776432301283 scaffold_1 1180793 1180794 + 0
scaffold_1_1253015_1253028_+ 8.12613454213717 10.5034247160227 8.44873693069287 7.1278848946824 5.40916024731582 7.41319179519283 6.38798776523829 6.30141194065017 -0.219694529150197 3.22000908244388 -0.897156464291379 0.395729798217677 0.507113687463667 -6.32503006360428 0.507113687463667 0.0236488096253327 scaffold_1 1253015 1253028 + 0
scaffold_1_1269185_1269192_+ 75.6392903685539 96.1900078527455 57.738038446483 57.4192181589084 90.8329529503641 66.6476812283124 55.5024597214688 12.8490619590151 0.537331547670798 6.0884110075667 0.988987320676776 0.351522650109996 0.462986969174417 -7.00013533675672 0.462986969174417 0.118395551125366 scaffold_1 1269185 1269192 + 0
scaffold_1_1269414_1269415_+ 10.9184266069509 9.82743725977411 7.79714680166765 8.22323967436695 13.7948619486996 12.2243829243061 0 0 1.64087057516753 2.56564920118804 2.48209567366479 0.0378745115625764 0.0885254078438367 -3.8703529978991 0.0885254078438367 0.0835490837995999 scaffold_1 1269414 1269415 + 0
scaffold_1_1327887_1327889_+ 35.2862132343761 38.2138376149655 34.8134872962742 49.2387632137559 43.8197645580155 16.7128326218237 22.8842291186217 21.4795917722131 0.846149835347935 5.22490373782584 6.39508807878477 0.000206660766581482 0.00242229775670015 0.595868432310823 0.00242229775670015 0.0178021468058359 scaffold_1 1327887 1327889 + 1
scaffold_1_1389417_1389617_+ 98.4385284402674 107.826444346662 101.472688811089 22.2299032406746 24.9439518264054 40.3175352581733 51.7821682248414 49.4329356201971 -1.46391349898905 5.99267803695303 -11.1799471161112 3.55545990179359e-06 0.000215893394644906 5.00170250118883 0.000215893394644906 0.0154460181679712 scaffold_1 1389417 1389617 + 1
scaffold_1_1394059_1394080_+ 55.1850840651198 60.0469675721799 49.3432868013576 41.0017922038777 32.6727571396088 43.5189405106756 38.8009612413397 38.5089669355427 -0.278351243695537 5.72890167014675 -2.00756605247917 0.0794358805433852 0.1530797285931 -5.67042246550958 0.1530797285931 0.0169083461323224 scaffold_1 1394059 1394080 + 0
scaffold_1_1403266_1403272_+ 7.02991872042747 7.37257788276226 7.9619854443857 11.5077452017138 8.05869600754576 8.89115373106759 8.79645262467504 9.37485965010707 0.297656791336094 3.42620501107249 1.65270236491441 0.136842136778734 0.227062752522765 -5.79824768999216 0.227062752522765 0.0231434362150644 scaffold_1 1403266 1403272 + 0
scaffold_1_1478744_1478781_+ 52.6063917634139 39.7531590511024 62.3352106415962 97.5101157673515 164.671616946095 29.1105742377331 26.1988152797741 33.5938096895606 1.77539514587158 5.96776572221956 7.50490990550352 6.75259443342326e-05 0.00116714680234223 1.80323560670339 0.00116714680234223 0.0372496563194924 scaffold_1 1478744 1478781 + 1
scaffold_1_1515529_1515538_+ 45.8210417285114 47.634980078217 44.9583044083012 26.9952882177151 24.062507966841 133.923059385355 122.796921078513 137.208631617365 -1.5174008482387 6.14437388923174 -12.9009269269601 1.18923026714491e-06 0.000116973669884842 6.14868049253277 0.000116973669884842 0.0139038397235948 scaffold_1 1515529 1515538 + 1
scaffold_1_1588593_1588638_+ 54.6466160595646 40.716300672069 74.1521445927747 24.0676504004126 41.4964734078575 72.048157388378 111.422234979585 135.560983974995 -1.16021878057963 6.18333607090171 -3.63306864675114 0.00661045706516825 0.0254008742886711 -3.12035600480462 0.0254008742886711 0.0539249755095985 scaffold_1 1588593 1588638 + 0
scaffold_1_1591712_1591715_+ 12.6429497023253 11.1988201476155 12.6096928783996 10.8512839840265 15.4509289746674 20.3178178426922 21.4823957853257 25.5812236490973 -0.261252544759486 4.25355213925495 -1.48994019621646 0.174422673476994 0.272680112673111 -6.20719963357148 0.272680112673111 0.0211883290276653 scaffold_1 1591712 1591715 + 0
scaffold_1_1623655_1623685_+ 29.8218147688871 32.3445797592376 29.2190367250324 14.500051497813 12.3627792391522 25.7387267583892 23.6220241553041 16.3302504635238 -0.835235318968413 4.72854374624382 -4.44193082353126 0.00214126219649024 0.011735703907581 -1.77814680184065 0.011735703907581 0.0205958296351833 scaffold_1 1623655 1623685 + 0
scaffold_1_1640782_1640792_+ 16.7087508237781 19.2382692527499 15.75798755105 6.36730250565986 7.06383117660382 9.72719531904389 11.5720545582063 16.2158057724265 -0.982948284065114 3.89299899703791 -3.26380980889719 0.0113994250530466 0.0368292216183323 -3.13327132859201 0.0368292216183323 0.0228664364202715 scaffold_1 1640782 1640792 + 0
scaffold_1_1647765_1647798_+ 38.4810521483946 38.49279387555 37.4642829978778 3.23990409442131 4.74560252900508 14.6053947906233 17.4188863341682 14.1365519165571 -2.40874611041771 4.25831047160449 -7.28068272386924 8.37608878638298e-05 0.00134104309302419 2.00558340547283 0.00134104309302419 0.0189834910059055 scaffold_1 1647765 1647798 + 1
scaffold_1_1651966_1651971_+ 15.0674357645283 18.6847348163342 11.9821892687582 42.7892175574753 21.8589745010019 37.7892205873122 37.4106571283415 42.6213579936287 0.401032332795688 4.96477503022361 1.56214423768403 0.156729460309947 0.251616318495239 -6.26149214006998 0.251616318495239 0.029417667630082 scaffold_1 1651966 1651971 + 0
scaffold_1_1657519_1657520_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 13.9858047115059 15.6727286003802 12.3813418328037 12.9636201920913 14.6646684157626 2.60314625734622 2.29070567400597 5.65411550765056 0.000472274628971676 0.00415137924408853 0.324417687237252 0.00415137924408853 0.0235054192436924 scaffold_1 1657519 1657520 + 1
scaffold_1_1659771_1659805_+ 6.46106395438419 6.53912442907718 0.0279153423266711 15.7382891009516 16.5560191441217 5.59844264600442 11.9649892454811 6.97749483475495 1.81503513150981 2.99175836576844 3.63167051509354 0.00662388599261446 0.0254319904448831 -2.43621426999885 0.0254319904448831 0.0317548144601823 scaffold_1 1659771 1659805 + 0
scaffold_1_1662833_1662838_+ 21.2868039949764 22.0934119557282 9.64891801389823 86.1717244893337 41.617983215467 61.4286403804931 41.6563812750206 48.0520695582843 1.11862216921459 5.38381525228143 3.13017255666543 0.0139417805638803 0.0425494284353075 -3.91101552990512 0.0425494284353075 0.0555739240599343 scaffold_1 1662833 1662838 + 0
scaffold_1_1668802_1668803_+ 0.00855209414113234 0.00603903447888965 5.53874458501653 16.873391599771 14.7909603389496 0 5.02146474646783 0 3.90841217125594 1.39122224324759 5.00771445451869 0.00103031840860464 0.0070337118640252 -0.428612528918599 0.0070337118640252 0.0366702190378045 scaffold_1 1668802 1668803 + 1
scaffold_1_1674376_1674380_+ 48.377855361653 41.6411352212059 42.7793351062057 49.4860913163271 45.144035327413 54.7231197918043 63.6359231986116 58.1138411961627 -0.0317819111679407 5.90847404269961 -0.283001111556562 0.784332764929 0.841578824807421 -7.4711121656323 0.841578824807421 0.0153829931170868 scaffold_1 1674376 1674380 + 0
scaffold_1_1686579_1686580_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 9.75111693365981 8.05809635368162 5.81985247633347 6.76277670409224 5.96188499708218 2.41836373240917 1.7195569271523 5.40542155728106 0.000633255755326195 0.00510295030537773 0.0576007248089239 0.00510295030537773 0.0257011437946406 scaffold_1 1686579 1686580 + 1
scaffold_1_1688814_1688817_+ 5.32278140195989 7.50621527808874 8.42570848110849 10.8616551479138 12.5822015359877 5.07361184407742 7.41245214280989 7.16142061657305 0.830295331370497 3.29034763325187 4.31186550639705 0.00255028972045142 0.013164477597898 -1.74959434981437 0.013164477597898 0.0240742289909946 scaffold_1 1688814 1688817 + 0
scaffold_1_1692967_1693004_+ 23.7198494402623 19.6664998907499 22.5664235983785 21.1150666398034 20.750606261584 17.0439905638495 15.2743678449135 18.4146672728184 0.194933845033904 4.58267976437909 1.44164842710256 0.187230278337706 0.287704947446247 -6.36128617547596 0.287704947446247 0.0192311202559285 scaffold_1 1692967 1693004 + 0
scaffold_1_1732050_1732066_+ 9.3818395654819 10.6514557306487 13.9129712208026 8.34493255228656 14.8982620342536 12.288158265207 9.44154922674181 9.53652652105882 0.128609995412019 3.75620451524434 0.523985004979164 0.614436359214065 0.703171081115676 -7.08603471962683 0.703171081115676 0.0249821424550161 scaffold_1 1732050 1732066 + 0
