"logFC" "logCPM" "PValue" "FDR" "promoter_ID"
"JGI_V11_314557" -5.9214995227467 2.99153173676701 4.91194419627165e-06 4.61135451297512e-05 "scaffold_7_489235_489240_-"
"JGI_V11_314558" 1.34110250761519 8.88271151456354 4.9134043470274e-06 4.61135451297512e-05 "scaffold_3_3678926_3678938_-"
"JGI_V11_314565" 2.50783637858813 4.82841953457577 5.01243656801052e-06 4.69564319890075e-05 "scaffold_1_1647762_1647798_+"
"JGI_V11_314566" 2.50783637858813 4.82841953457577 5.01243656801052e-06 4.69564319890075e-05 "scaffold_1_1647762_1647798_+.1"
"JGI_V11_34614" -1.0030833013624 10.138719709939 5.08303988954791e-06 4.75740764662375e-05 "scaffold_67_469631_469633_+"
"JGI_V11_34614.1" -1.7009047797601 4.25590968085339 5.12541792374062e-06 4.79266581427463e-05 "scaffold_8_170915_170922_+"
"JGI_V11_300830" 6.20861732596702 4.1511958303334 5.30504792856108e-06 4.95154015183662e-05 "scaffold_13_859056_859060_-"
"JGI_V11_290568" 6.17133391715201 3.89199246980429 5.31770116900625e-06 4.95880503699548e-05 "scaffold_10_18391_18417_-"
"JGI_V11_194294" -2.76294033774815 3.36594769889907 5.40095401767436e-06 5.0318311767592e-05 "scaffold_29_570021_570032_-"
"JGI_V11_217669" -2.94473193319208 3.12522364989031 5.41390238069592e-06 5.03928408981961e-05 "scaffold_15_1647223_1647224_+"
"JGI_V11_231676" -1.41033542338126 5.0307323102025 5.46498216892887e-06 5.08218387453905e-05 "scaffold_9_665914_665921_-"
"JGI_V11_231676.1" 6.20241531696016 4.04986536572596 5.4807669660856e-06 5.09221259266876e-05 "scaffold_53_633141_633167_+"
"JGI_V11_300845" 1.71213799181113 6.41326205464821 5.56348780871385e-06 5.16435700602855e-05 "scaffold_1_1588593_1588638_+"
"JGI_V11_300845.1" -5.94875593075918 2.38521772915098 5.5722394392161e-06 5.16776996443875e-05 "scaffold_20_1238446_1238451_+"
"JGI_V11_300845.2" 1.03015654831538 8.09051773921439 5.60081738218063e-06 5.18954717040449e-05 "scaffold_10_307502_307636_+"
"JGI_V11_300845.3" -1.86749582297501 5.96975041880044 5.63736713832601e-06 5.21078020944813e-05 "scaffold_60_566652_566663_-"
"JGI_V11_231678" -5.95195606346328 2.63034846036667 5.63794128569091e-06 5.21078020944813e-05 "scaffold_36_679264_679267_+"
"JGI_V11_231678.1" 6.18181451451657 3.57637526928977 5.63908454366281e-06 5.21078020944813e-05 "scaffold_59_198859_198874_-"
"JGI_V11_231678.2" -1.27347763832798 5.8296953624089 5.66356637133683e-06 5.22865787482529e-05 "scaffold_100_462955_462959_-"
"JGI_V11_300846" -5.924299259704 2.3784150936153 5.6812504732406e-06 5.2354908207248e-05 "scaffold_32_264779_264798_-"
"JGI_V11_113413" 6.18514416663467 3.69264395320297 5.85511475133098e-06 5.37625189475233e-05 "scaffold_230_72086_72096_+"
"JGI_V11_202691" 2.84936736914938 4.89007487434487 5.96690773503797e-06 5.45902679017531e-05 "scaffold_53_216201_216248_+"
"JGI_V11_202691.1" 0.855153379730558 10.3664061535453 5.97591813169293e-06 5.45902679017531e-05 "scaffold_2_3543858_3543985_-"
"JGI_V11_300850" -2.01909543510156 4.02482739544597 5.97742793974808e-06 5.45902679017531e-05 "scaffold_76_453850_453925_-"
"JGI_V11_299584" 6.18770233760511 3.11676208891513 6.09158090211152e-06 5.55829465288545e-05 "scaffold_28_205345_205346_-"
"JGI_V11_228587" -5.88569503479008 2.40889970559717 6.16914469522372e-06 5.62402868679168e-05 "scaffold_17_1486694_1486697_+"
"JGI_V11_299592" -5.88569503479008 2.40889970559717 6.16914469522372e-06 5.62402868679168e-05 "scaffold_17_1486694_1486697_+.1"
"JGI_V11_228587.1" -5.89275553168855 2.71334066606579 6.31002815049061e-06 5.74731812669462e-05 "scaffold_28_548076_548080_+"
"JGI_V11_299592.1" -5.89275553168855 2.71334066606579 6.31002815049061e-06 5.74731812669462e-05 "scaffold_28_548076_548080_+.1"
"JGI_V11_299595" -0.890764348894151 12.2399294806636 6.37015326582541e-06 5.79689639909742e-05 "scaffold_3_466386_466596_-"
"JGI_V11_300875" 6.165330296688 2.61150453403347 6.48010504276683e-06 5.89168836165131e-05 "scaffold_61_194490_194529_+"
"JGI_V11_62015" -1.6748772947794 4.68874275789045 6.69514629114653e-06 6.07033794328678e-05 "scaffold_3_1119440_1119458_+"
"JGI_V11_328899" -1.03833675156325 7.95626517511286 6.70044176397362e-06 6.07033794328678e-05 "scaffold_167_40633_40670_-"
"JGI_V11_228603" -0.797512953054986 8.61925754185527 6.88888024799135e-06 6.2088411325528e-05 "scaffold_43_583173_583194_-"
"JGI_V11_328915" -1.45434140043898 4.65738374311325 6.88990521436185e-06 6.2088411325528e-05 "scaffold_15_1402459_1402469_-"
"JGI_V11_328924" 1.15679426253201 6.64611471361253 7.19640109744348e-06 6.45750728933546e-05 "scaffold_48_506656_506747_-"
"JGI_V11_328924.1" -1.56571689318705 4.59184231005402 7.19755550760655e-06 6.45750728933546e-05 "scaffold_1_848044_848049_-"
"JGI_V11_300869" 0.893912337884156 8.05918220588782 7.20985160896292e-06 6.46284497659062e-05 "scaffold_24_20763_20865_-"
"JGI_V11_300869.1" 6.17756764736932 2.61925844052321 7.30040719129863e-06 6.53826265866262e-05 "scaffold_6_2288905_2288932_+"
"JGI_V11_299587" 1.68816348284718 5.44943368969855 7.67333453579382e-06 6.8541724191218e-05 "scaffold_21_734735_734807_-"
"JGI_V11_300874" -1.35155668045218 5.77571920918882 7.85788238997347e-06 7.00672647785463e-05 "scaffold_15_1554203_1554209_-"
"JGI_V11_300857" -1.55069537195566 4.66532732534452 8.028324044265e-06 7.14619088660407e-05 "scaffold_19_474362_474408_-"
"JGI_V11_300857.1" -1.56694148222449 4.58299708532684 8.03534575650961e-06 7.14619439637881e-05 "scaffold_6_63958_63967_-"
"JGI_V11_328892" -3.29499661996289 3.7900555331266 8.1227689151428e-06 7.21764012765263e-05 "scaffold_187_39305_39340_-"
"JGI_V11_300859" 6.20647089609678 2.63772667024457 8.16499171723393e-06 7.24883266404474e-05 "scaffold_14_1276929_1276955_-"
"JGI_V11_300860" -2.19704836519151 3.68697033749684 8.33343610825761e-06 7.38335791871294e-05 "scaffold_108_345942_345952_-"
"JGI_V11_258271" -1.6530219081042 4.50880959414345 8.33685329420639e-06 7.38335791871294e-05 "scaffold_182_204431_204473_-"
"JGI_V11_300862" 6.15430984929298 3.92172710023673 8.33827124277706e-06 7.38335791871294e-05 "scaffold_42_43047_43065_-"
"JGI_V11_328912" 0.832335465084941 9.25058352208074 8.50933484710323e-06 7.52828468705927e-05 "scaffold_26_794127_794231_+"
"JGI_V11_328916" 6.1593010082275 3.62596247997289 8.56465045699375e-06 7.57064545169856e-05 "scaffold_3_1951593_1951605_+"
"JGI_V11_62053" 1.93613547116331 4.99451713410298 8.62226127056033e-06 7.60177372451219e-05 "scaffold_69_489328_489360_-"
"JGI_V11_62047" -2.74982463563604 6.4947065086944 8.65173610959655e-06 7.62116166124755e-05 "scaffold_4_2388718_2388724_+"
"JGI_V11_328986" 6.13979712574401 3.50110509036144 8.66596578788631e-06 7.62709849767038e-05 "scaffold_131_211343_211361_+"
"JGI_V11_329005" 1.86754137604863 4.64691910312088 8.80556620706746e-06 7.73014385985571e-05 "scaffold_11_606136_606143_+"
"JGI_V11_300918" 6.14926123084783 3.57277332525573 8.80582036475756e-06 7.73014385985571e-05 "scaffold_10_655267_655273_-"
"JGI_V11_328997" 6.12140236408767 3.75013230292527 8.9085264272618e-06 7.81356801109448e-05 "scaffold_40_400848_400860_-"
"JGI_V11_300905" -2.02896948555969 4.40364618400436 8.99379960416749e-06 7.87219854210034e-05 "scaffold_3_2600584_2600589_-"
"JGI_V11_228636" -2.02896948555969 4.40364618400436 8.99379960416749e-06 7.87219854210034e-05 "scaffold_3_2600584_2600589_-.1"
"JGI_V11_228636.1" -1.62809277450182 4.35345181070425 8.9985653569722e-06 7.87219854210034e-05 "scaffold_16_625458_625474_-"
"JGI_V11_300908" 6.15582197417488 3.81749950654983 9.10447326125742e-06 7.95801298020466e-05 "scaffold_213_88225_88241_+"
"JGI_V11_300908.1" 2.5124647068711 4.44286516926127 9.22929556090788e-06 8.05395901171025e-05 "scaffold_11_116762_116818_-"
"JGI_V11_300909" 6.11432099378479 4.25263131620648 9.23006006743186e-06 8.05395901171025e-05 "scaffold_10_425252_425255_+"
"JGI_V11_300909.1" 6.15590529856844 3.62021448887428 9.26831647616491e-06 8.07887522543594e-05 "scaffold_167_132664_132671_-"
"JGI_V11_300916" 1.25147407778867 6.58151260440473 9.27748279045712e-06 8.07887522543594e-05 "scaffold_21_908951_908973_-"
"JGI_V11_329053" 6.11658897417874 3.21762868089422 1.01717098511596e-05 8.82270199440868e-05 "scaffold_8_1656614_1656618_-"
"JGI_V11_329053.1" -5.87710751387613 3.32765114454177 1.02154534513475e-05 8.85310319106989e-05 "scaffold_89_145109_145115_-"
"JGI_V11_258515" -0.879982217224548 10.4787824363596 1.03279514568956e-05 8.9429872181605e-05 "scaffold_238_24014_24140_+"
"JGI_V11_300923" -5.83759848526943 3.12518357031624 1.04320400516934e-05 9.01778131123891e-05 "scaffold_32_169602_169630_-"
"JGI_V11_202808" 6.12031965846739 2.58321076458887 1.05175503863375e-05 9.08398775098177e-05 "scaffold_83_54325_54349_+"
"JGI_V11_300924" 0.797540602975725 9.63721132199617 1.05531210472155e-05 9.10397956467876e-05 "scaffold_262_32461_32600_+"
"JGI_V11_300930" -0.921892447654515 7.54449333785083 1.06017443139745e-05 9.13004528327426e-05 "scaffold_83_186707_186709_-"
"JGI_V11_300939" -5.82651803773125 2.80808862685582 1.06547308069225e-05 9.15587542674194e-05 "scaffold_2_3667922_3667924_-"
"JGI_V11_329118" -2.24934988364993 3.75810445819792 1.07012674432615e-05 9.18604766235763e-05 "scaffold_18_38841_38844_-"
"JGI_V11_113685" -5.77965123564386 2.85509404127423 1.08615286907274e-05 9.28656143221467e-05 "scaffold_66_629957_629965_-"
"JGI_V11_231697" -2.56119245988608 3.80779933593858 1.1168266308479e-05 9.52482879558135e-05 "scaffold_46_123768_123775_+"
"JGI_V11_231697.1" 2.68385961841641 4.32777505506047 1.11901761930059e-05 9.53552838270956e-05 "scaffold_5_2401425_2401435_-"
"JGI_V11_231697.2" -6.22204884417966 3.50641881556996 1.13970446681934e-05 9.70368778061988e-05 "scaffold_47_209055_209111_-"
"JGI_V11_202861" -1.09131216833054 8.10253185675639 1.20921604984273e-05 0.000102612058629571 "scaffold_15_14967_14974_+"
"JGI_V11_258701" -1.30573689296755 6.43566275062193 1.22003906784818e-05 0.000103358218202147 "scaffold_67_92230_92282_-"
"JGI_V11_93561" 1.13252095518014 8.70309747778931 1.23104310186428e-05 0.000104203756494464 "scaffold_5_2486698_2486834_+"
"JGI_V11_113732" 6.13137190929445 2.75925716577095 1.23938209549327e-05 0.000104822490684452 "scaffold_18_1029337_1029361_-"
"JGI_V11_231691" -2.67223063430156 4.1011060436181 1.25346308675582e-05 0.000105808413500403 "scaffold_3696_6346_6361_+"
"JGI_V11_300941" -1.18218404116724 6.84869932248754 1.28622743027421e-05 0.000108424287437767 "scaffold_5_1211130_1211136_+"
"JGI_V11_329128" -5.85990055885464 2.57336748996212 1.29441544705208e-05 0.000109024255561053 "scaffold_8_1583365_1583366_+"
"JGI_V11_189364" -0.698626031199257 8.17394052498172 1.31568927647835e-05 0.000110580459331631 "scaffold_5_1528638_1528798_+"
"JGI_V11_300971" 2.40204937702106 3.5266389176405 1.31694136388056e-05 0.000110580459331631 "scaffold_17_1460414_1460419_-"
"JGI_V11_300972" 6.08644295631334 3.81714003798911 1.31723556092771e-05 0.000110580459331631 "scaffold_137_249135_249139_-"
"JGI_V11_329143" -0.724131378669136 7.9422491494454 1.34516937575759e-05 0.000112832452663423 "scaffold_81_445701_445765_+"
"JGI_V11_228686" -0.724131378669136 7.9422491494454 1.34516937575759e-05 0.000112832452663423 "scaffold_81_445701_445765_+.1"
"JGI_V11_300952" 6.06251507088747 3.46183830491911 1.35552994474196e-05 0.000113607912981954 "scaffold_79_72095_72129_+"
"JGI_V11_300973" -1.4169014473887 4.9249972187222 1.37116714518912e-05 0.000114823972363987 "scaffold_5_914991_915048_-"
"JGI_V11_300974" -1.4169014473887 4.9249972187222 1.37116714518912e-05 0.000114823972363987 "scaffold_5_914991_915048_-.1"
"JGI_V11_300974.1" 6.10385250744776 3.96748604570432 1.3809206132169e-05 0.000115545723947311 "scaffold_115_382929_382940_+"
"JGI_V11_258674" 6.09128201461755 3.87341085024563 1.38713465472335e-05 0.000115970379220426 "scaffold_43_502736_502757_+"
"JGI_V11_300978" 6.05943067071185 3.29634212573599 1.39448355994618e-05 0.000116489139384183 "scaffold_7_312975_312991_-"
"JGI_V11_300959" -5.84512549732212 2.41785664357479 1.40311463386538e-05 0.000117114068169272 "scaffold_13_1512096_1512102_-"
"JGI_V11_300961" -1.908408575916 5.02536801205932 1.40589669035565e-05 0.000117250171972904 "scaffold_76_130338_130397_-"
"JGI_V11_344798" 6.09558852632184 3.10563021597916 1.42929621653841e-05 0.000119104119255406 "scaffold_64_664213_664245_-"
"JGI_V11_329198" -1.30752434964593 9.68779951564893 1.43688800713242e-05 0.000119541099482267 "scaffold_187_57660_57668_+"
"JGI_V11_202891" 6.09032598030759 3.16642706002654 1.48469847955717e-05 0.000123317166536139 "scaffold_65_698615_698649_-"
"JGI_V11_202891.1" 6.0697192555138 3.19206202177976 1.48595044283115e-05 0.000123320565275873 "scaffold_16_1461306_1461307_+"
"JGI_V11_202891.2" 6.12261046036057 3.03594824024185 1.4960801616073e-05 0.000124060132619276 "scaffold_25_947273_947294_+"
"JGI_V11_202891.3" -0.983598357341307 7.87557686305002 1.50162606302628e-05 0.000124418699754244 "scaffold_3_2181195_2181419_-"
"JGI_V11_300993" 1.21297360981617 5.86528861863476 1.50788643357158e-05 0.00012483583376471 "scaffold_53_801737_801767_-"
"JGI_V11_329237" 6.10483778052546 2.57323162039509 1.53846667379438e-05 0.000127160764117274 "scaffold_1_1640264_1640269_-"
"JGI_V11_258778" 1.235652785991 5.73659586679681 1.60511749254698e-05 0.0001324547117229 "scaffold_4_1532138_1532145_-"
"JGI_V11_300984" -7.0377401717954 3.53841749824538 1.73042317952416e-05 0.000142104026105601 "scaffold_187_26045_26202_+"
"JGI_V11_300994" -2.76332186539061 3.00486749398851 1.73369857752941e-05 0.000142258280539742 "scaffold_115_289318_289323_+"
"JGI_V11_300994.1" -1.13491337373989 5.83685608031748 1.76781357793907e-05 0.0001449349379308 "scaffold_121_281728_281778_-"
"JGI_V11_300985" 1.68147096333279 5.26658538328815 1.76916554893435e-05 0.0001449349379308 "scaffold_59_136624_136660_-"
"JGI_V11_202918" 1.26138638830365 6.51843688208421 1.81346396128319e-05 0.000148325329459813 "scaffold_99_381385_381486_+"
"JGI_V11_189775" 6.06413628164146 2.73587298321101 1.81978722849112e-05 0.000148723060575643 "scaffold_29_882613_882618_-"
"JGI_V11_189775.1" -1.45181513617471 7.20826936953908 1.82177418762852e-05 0.000148766050943233 "scaffold_79_271605_271613_-"
"JGI_V11_219790" 1.83755839690284 5.39064126623121 1.85623247934054e-05 0.000151458456226961 "scaffold_40_264494_264518_+"
"JGI_V11_219795" -1.93993005082515 5.0689871415088 1.89025435355594e-05 0.000154110969433628 "scaffold_3_443282_443287_-"
"JGI_V11_336777" -1.59924727059332 4.39620457071379 1.91477826265904e-05 0.000155985496389256 "scaffold_69_642238_642342_-"
"JGI_V11_301006" -2.86719595980148 3.24967691775352 1.91938033974787e-05 0.000156235411667886 "scaffold_1272_9314_9371_-"
"JGI_V11_301006.1" 1.45832829226417 5.51100142009837 1.93200369936515e-05 0.000157137329637662 "scaffold_163_35392_35507_-"
"JGI_V11_301007" 1.45832829226417 5.51100142009837 1.93200369936515e-05 0.000157137329637662 "scaffold_163_35392_35507_-.1"
"JGI_V11_301004" -2.81824182281399 3.12913529229625 1.96454367154212e-05 0.000159401977747517 "scaffold_44_367001_367002_+"
"JGI_V11_228726" -0.957433486568208 6.48442078099726 1.97545973393787e-05 0.000160160083365361 "scaffold_27_41299_41416_+"
"JGI_V11_217937" 0.715907782734948 11.8970531539188 2.03445356420299e-05 0.000164549965403328 "scaffold_4_2366637_2366700_+"
"JGI_V11_301017" 6.03216998696166 4.07079005345902 2.04848602741451e-05 0.000165291071451362 "scaffold_10_530994_531000_-"
"JGI_V11_217952" 6.04894897719135 3.87134953709105 2.07575866918758e-05 0.000167226665572288 "scaffold_219_54790_54846_-"
"JGI_V11_231704" 6.03220780398844 3.69019810599573 2.09718059757841e-05 0.000168685545222283 "scaffold_17_315180_315183_+"
"JGI_V11_231702" 6.01513973378215 3.53899273600929 2.1094739093844e-05 0.000169540432669782 "scaffold_134_194802_194840_-"
"JGI_V11_301020" 6.00536177122265 4.36771032273881 2.11117339003868e-05 0.000169543206867223 "scaffold_47_156225_156238_-"
"JGI_V11_301032" 6.01273705136626 3.47028671311287 2.11989441372585e-05 0.000170093951024119 "scaffold_263_13342_13396_-"
"JGI_V11_301039" 6.0108888399882 3.83970080609609 2.12137206914103e-05 0.000170093951024119 "scaffold_18_308772_308788_+"
"JGI_V11_228751" -1.86591875140504 4.20999362847785 2.14271121597109e-05 0.000171534813775421 "scaffold_29_1015737_1015742_-"
"JGI_V11_202995" -2.78230373896773 3.69311954775512 2.17704996854834e-05 0.000174146895755914 "scaffold_8_901149_901153_-"
"JGI_V11_301033" -2.75789587055404 3.16479708795219 2.20349582754181e-05 0.000175710242849321 "scaffold_65_684476_684481_-"
"JGI_V11_301034" 6.0333496657091 3.44030245694284 2.22658068367e-05 0.000177273425346455 "scaffold_7_1597475_1597490_-"
"JGI_V11_202999" 6.00168823602682 3.41170764370788 2.23238113320963e-05 0.000177596383433388 "scaffold_1_3980278_3980284_-"
"JGI_V11_99409" 6.00743709425653 3.55031333686873 2.23618239197076e-05 0.000177759916451509 "scaffold_5_1170449_1170528_-"
"JGI_V11_301113" 6.00232546329107 3.18145969048544 2.24146903103764e-05 0.000178041178962997 "scaffold_3_2188706_2188708_+"
"JGI_V11_127734" 6.04880830362681 3.59417855532819 2.24498374059511e-05 0.000178181367345908 "scaffold_115_229632_229682_-"
"JGI_V11_301114" -1.59049808880461 4.33715594186603 2.24801914064641e-05 0.000178283324838025 "scaffold_161_85504_85517_-"
"JGI_V11_230594" -1.07602490319359 6.87076478810672 2.26879938980639e-05 0.000179651510003098 "scaffold_1_695964_695981_-"
"JGI_V11_314627" 0.979870824208279 10.2414061598485 2.28922868685189e-05 0.000180930554457883 "scaffold_60_595586_595597_+"
"JGI_V11_187743" 9.77416218090633 6.39026946111822 2.29205946430982e-05 0.000180930554457883 "scaffold_65_632184_632190_-"
"JGI_V11_209466" -2.45191799224491 4.20089750877627 2.2939870649242e-05 0.000180942449900257 "scaffold_211_95254_95401_+"
"JGI_V11_209466.1" 5.99644076216029 3.17738533281465 2.29815331385703e-05 0.000181130767763206 "scaffold_15_798336_798361_+"
"JGI_V11_222916" 5.99644076216029 3.17738533281465 2.29815331385703e-05 0.000181130767763206 "scaffold_15_798336_798361_+.1"
"JGI_V11_222925" -5.7234634697939 3.38447316285232 2.31288576779112e-05 0.000182150934055816 "scaffold_53_425511_425513_-"
"JGI_V11_314699" 6.02732924885731 3.24639190894568 2.32652359644587e-05 0.000183083383173171 "scaffold_66_198290_198292_+"
"JGI_V11_301067" 6.00684848513729 3.22714021249942 2.33755733722056e-05 0.000183809624439513 "scaffold_5_876501_876502_-"
"JGI_V11_301067.1" 2.02949842887069 4.98351466435442 2.33937522181173e-05 0.000183810631818741 "scaffold_29_1053206_1053259_+"
"JGI_V11_314708" -2.01248663522141 5.1740563582369 2.34213989230683e-05 0.000183885971652741 "scaffold_39_516708_516711_+"
"JGI_V11_314716" 6.04842509920634 3.48534591369136 2.39704037613471e-05 0.000187762016539844 "scaffold_10_1912756_1912760_+"
"JGI_V11_301074" -5.69937279625291 2.88710324578742 2.414404196352e-05 0.00018883162773773 "scaffold_128_107076_107079_+"
"JGI_V11_230610" -5.76434523167801 2.78227178298022 2.43562518809842e-05 0.0001903451365342 "scaffold_221_90998_90999_+"
"JGI_V11_230610.1" -0.94105089586191 6.93630154605001 2.43781577032597e-05 0.000190370229978753 "scaffold_116_284070_284141_-"
"JGI_V11_314726" -5.67224442743474 2.75339627743576 2.45628239030486e-05 0.000191665314792907 "scaffold_2_2168381_2168395_-"
"JGI_V11_301077" -1.7408563291219 8.84773278199027 2.46983075651013e-05 0.000192574935632027 "scaffold_15_107315_107399_-"
"JGI_V11_301125" -1.60896989431986 5.54602768444107 2.53122279255126e-05 0.000197210724533661 "scaffold_23_865553_865558_-"
"JGI_V11_222961" -6.78527385058007 2.64550760624995 2.55622188836652e-05 0.000199006173465109 "scaffold_2516_2406_2407_+"
"JGI_V11_222961.1" 6.02404943079599 3.28644886937748 2.56630981182769e-05 0.000199571150667315 "scaffold_21_856782_856784_+"
"JGI_V11_222961.2" 0.888953570710548 7.27725068718656 2.5673986779356e-05 0.000199571150667315 "scaffold_2_829748_829864_+"
