logFC AveExpr t P.Value adj.P.Val B
scaffold_3_433869_433906_- 6.50289135285591 6.63988232511087 57.9865352844207 2.90649843971925e-11 1.32424490432488e-10 16.7434682250737
scaffold_3_833210_833227_- 4.54806650216408 4.40755491797873 57.9749552028602 2.91086704998383e-11 1.32564218112636e-10 16.6309500035327
scaffold_74_421896_421937_- 4.8907846341975 4.59116914055182 57.9609339488716 2.91616655347718e-11 1.32746195860787e-10 16.6830224158848
scaffold_36_976113_976222_- 9.29600610422824 9.06034988946472 57.9491789410226 2.9206179225166e-11 1.32889420486982e-10 16.6919940793676
scaffold_3_827781_827904_- 5.64533630887592 5.64470829719924 57.9326011481168 2.92690866052639e-11 1.33116171907728e-10 16.73668200681
scaffold_6_87075_87177_- 6.299476523639 6.79520352205282 57.9279518675119 2.92867566673495e-11 1.33137072831973e-10 16.7396826199791
scaffold_2_678288_678299_- 7.87480177028097 7.89991937592105 57.8991531825726 2.93964785346995e-11 1.33542113121658e-10 16.6997873440903
scaffold_102_160468_160596_+ 4.97224629666352 5.01093432936555 57.8974435089459 2.94030069483775e-11 1.33542113121658e-10 16.6858651955991
scaffold_3_2527335_2527345_+ 5.80669339146416 5.52503861903607 57.8881681313672 2.9438453742006e-11 1.33542113121658e-10 16.7348295304586
scaffold_51_88142_88149_- 5.3126992787154 6.00573673278027 57.8863766484341 2.94453056498555e-11 1.33542113121658e-10 16.7158378904058
scaffold_3_3371683_3371734_- 5.61445916710709 5.24741240038067 57.8824354962029 2.94603857834317e-11 1.33542113121658e-10 16.7297663634368
scaffold_24_734372_734422_+ 5.31294852094689 5.17026970382525 57.8808234170889 2.94665566440281e-11 1.33542113121658e-10 16.715201236249
scaffold_1_3861572_3861623_- 5.25496983939892 5.39697411631661 57.8805365907931 2.94676547367539e-11 1.33542113121658e-10 16.7110234880339
scaffold_58_59086_59096_+ 6.14385230382714 6.57918820431212 57.8683834761741 2.95142246223155e-11 1.33693660733558e-10 16.7341097225015
scaffold_16_306047_306149_+ 5.8546841315804 5.87400637723795 57.8642757036422 2.95299841614589e-11 1.33705570794191e-10 16.7326645402647
scaffold_47_179689_179699_- 10.8362102040252 10.9066112162325 57.8492873065007 2.95875682781436e-11 1.33906759011705e-10 16.669878370517
scaffold_69_489328_489360_- 5.41433288039419 4.65822490611402 57.8381981414231 2.96302537320007e-11 1.34040370392254e-10 16.7161707021174
scaffold_13_710761_710787_- 5.23091048285638 4.98512159598115 57.8315200727367 2.96559932225911e-11 1.34070973650431e-10 16.7036084960895
scaffold_17_850636_850705_+ 5.7631463658043 5.61261729808758 57.8296123054797 2.96633510394207e-11 1.34070973650431e-10 16.7271928468647
scaffold_17_1159628_1159636_- 5.96970408269364 6.63596488549411 57.8000814343369 2.97775088546963e-11 1.34527228335125e-10 16.7262213402238
scaffold_1_642134_642148_+ 6.85278825725439 6.57136674061854 57.7962140888821 2.97924957052559e-11 1.34529071002069e-10 16.7135968797415
scaffold_1_2611167_2611170_- 4.65543779360317 5.06593652051401 57.7931594900607 2.98043390141085e-11 1.34529071002069e-10 16.629270732989
scaffold_2_2913997_2914023_+ 6.94761927719918 6.35495151239238 57.7633204952373 2.9920311793742e-11 1.34992704916117e-10 16.7073751922014
scaffold_76_501335_501373_+ 5.07811985361684 5.0008867008678 57.7511312375301 2.99678337351937e-11 1.35147232473639e-10 16.6807593796053
scaffold_46_464898_464940_- 5.10133566819878 5.14642207991279 57.7409151134996 3.00077289189698e-11 1.35267243728141e-10 16.6817510002618
scaffold_46_388900_388942_- 5.55197610339796 5.55947736902604 57.7346827875286 3.00320964321365e-11 1.3531718494179e-10 16.7101993302221
scaffold_15_1127972_1128010_- 4.99577200985013 4.47164740656985 57.7256536761199 3.00674387392938e-11 1.35346525654784e-10 16.6688714143332
scaffold_684_14957_15006_- 4.94387160073351 5.20755058658195 57.7250100226644 3.00699599654417e-11 1.35346525654784e-10 16.6628848624005
scaffold_7_1388715_1388751_+ 8.32040099503864 8.80530121924977 57.7228347181331 3.00784825254616e-11 1.35346525654784e-10 16.6737663389039
scaffold_1539_6406_6407_+ 4.78786206161409 4.5366181012452 57.7110477268461 3.01247100179151e-11 1.35494665244006e-10 16.6406098078096
scaffold_9_1888218_1888253_- 5.27662202200333 4.79653542242404 57.7016823733086 3.01614974344143e-11 1.35577930309904e-10 16.6918023836833
scaffold_3_1851075_1851106_+ 4.48248652104583 4.48289826917606 57.69955758798 3.01698507396881e-11 1.35577930309904e-10 16.5886878883582
scaffold_20_531095_531112_- 5.27467499092772 5.66129616507292 57.6903214986522 3.020619163023e-11 1.35681362757226e-10 16.6903723838936
scaffold_171_53337_53411_+ 6.23197852293476 6.78813081740178 57.6753972111796 3.02650184751072e-11 1.35885662756621e-10 16.7108433196212
scaffold_3_3453311_3453380_- 6.44797882667447 6.67414596590614 57.6559995496158 3.03416719497768e-11 1.36074451523717e-10 16.7056159991039
scaffold_80_468911_468998_- 5.8132577692677 5.82944909652394 57.6543439706943 3.03482244549811e-11 1.36074451523717e-10 16.7074384073421
